@relation vowel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11}

@data
-0.529651,-0.64901,0.068502,-0.044099,0.583293,-0.677702,0.409945,0.914784,0.115714,-0.565677,11
0.852418,-1.768751,-1.062198,0.835703,0.812001,1.991742,0.152329,0.700237,-1.892488,-0.706409,1
0.334574,-0.957024,-0.437153,0.960825,1.090363,0.893826,0.119856,-0.014918,-1.152347,-0.898466,2
1.371413,-0.636247,-0.732118,-0.408927,1.45449,-0.449176,0.996618,0.06183,-1.115516,-0.896811,3
1.268995,-0.323128,0.260931,-1.157023,0.499032,-0.85158,0.360154,-0.716119,0.345474,-0.539186,4
0.73504,-0.009158,0.335375,-0.432635,-0.527146,-0.601526,-0.70062,-0.266095,1.141739,-0.727932,5
0.987058,-0.23634,0.315711,-0.161318,-0.166028,-0.59987,-0.992874,0.087995,0.97512,-0.716343,6
0.225251,0.851068,-0.550925,-0.397074,-0.390222,-1.369902,0.981464,-0.055036,1.255742,-0.378586,7
-0.712622,1.407535,-2.194303,-0.356245,-0.205149,0.819307,1.589786,0.351381,0.520862,-0.941514,8
-0.938172,1.393921,-0.772852,-0.942341,-0.360129,1.188591,0.769309,0.843268,-0.99099,-0.600446,9
-0.941624,-0.800465,-0.161852,1.245312,0.490004,2.109317,-0.15075,0.222304,-0.417468,-0.231232,10
-0.006053,-0.027027,0.159801,0.052047,1.099391,-0.525351,0.154493,-0.452733,0.245502,-1.444837,11
0.951384,-1.827461,-1.21249,0.756679,0.821029,2.008302,0.241087,0.637443,-1.671498,-0.9084,1
0.279337,-0.949366,-0.410466,0.588094,1.449976,0.632181,0.76065,-0.613207,-0.214017,-1.117015,2
1.147014,-0.673685,-0.16747,-0.647317,1.83216,0.052587,0.531176,0.019968,-0.699844,-1.391856,3
1.234472,-0.335891,0.289023,-1.03717,0.477966,-0.932723,0.332011,-0.548668,0.298119,-0.415011,4
0.699366,-0.012562,0.421055,-0.404976,-0.403764,-0.8019,-0.453828,-0.384706,1.224172,-0.777602,5
0.950233,-0.266971,0.371895,-0.142879,-0.184084,-0.664454,-0.624851,-0.068991,1.183832,-0.729588,6
0.099818,0.845963,-0.334617,-0.740829,-0.182579,-1.131441,0.990124,-0.055036,1.48024,-0.691508,7
-0.81389,1.54963,-2.046821,-0.505074,0.145437,0.494734,1.765138,0.276377,0.282334,-0.741178,8
-1.071661,1.505385,-0.34164,-0.765853,-0.727266,0.829242,1.083212,0.787451,-1.017298,-0.463025,9
-0.948529,-0.765579,-0.196967,1.267702,0.387687,2.447137,-0.306619,0.227537,-0.615657,-0.20143,10
-0.070495,0.043595,0.269359,0.113949,1.118951,-0.487264,0.113361,-0.353309,0.250764,-1.522653,11
0.94563,-1.851285,-1.24901,0.705313,0.777394,2.104349,0.33634,0.553718,-1.724115,-0.890188,1
0.302352,-0.997015,-0.487718,0.50907,1.415369,0.486454,1.018267,-0.569599,-0.068444,-0.855419,2
1.033088,-0.677089,-0.1155,-0.539317,1.860748,0.170161,0.470561,-0.109109,-0.668274,-1.3902,3
1.198798,-0.296751,0.338184,-1.056926,0.420789,-0.841644,0.373143,-0.628905,0.061344,-0.328916,4
0.649883,-0.001501,0.166823,-0.410245,-0.39925,-0.888011,-0.49496,-0.100388,1.278542,-0.871976,5
0.858172,-0.251655,0.208961,-0.183709,0.092774,-0.821772,-0.343421,-0.067246,1.310112,-1.059066,6
-0.044028,0.867234,-0.174493,-1.116194,-0.173551,-0.669422,1.169806,-0.339354,1.624058,-0.901778,7
-0.88984,1.533463,-1.031297,-1.15834,0.133399,-0.06002,1.652566,0.459527,0.652404,-0.295803,8
-1.02448,1.450078,-0.473672,-0.713171,-0.349596,0.552693,1.451236,0.541508,-0.191216,-0.67164,9
-1.075113,-0.641352,-0.130951,1.366482,0.431322,2.332875,-0.371564,-0.130041,-0.435007,-0.481238,10
-0.044028,-0.067868,0.036196,0.241705,1.097886,-0.485608,0.258406,-0.112598,0.171839,-1.660074,11
0.863926,-1.873408,-1.208276,0.690826,0.721721,2.243452,0.351494,0.442084,-1.78024,-0.853763,1
0.28394,-1.094014,-0.348663,0.493265,1.332613,0.340728,1.18496,-0.524248,0.124484,-0.840518,2
1.052651,-0.660072,-0.432939,-0.378635,1.76445,-0.023589,0.741166,-0.067246,-0.947142,-1.259402,3
1.183838,-0.213366,0.24829,-0.946292,0.22067,-0.636302,0.399121,-0.74926,-0.084229,-0.323949,4
0.553219,0.079332,-0.180112,-0.236391,-0.558744,-0.785341,-0.730928,0.248468,1.199617,-1.088868,5
0.717779,-0.232936,0.276382,-0.319367,0.237221,-0.609806,-0.124772,-0.295747,1.122446,-1.027608,6
-0.123431,0.905523,-0.421702,-1.074048,-0.227719,-0.507135,1.124344,-0.327144,1.466208,-1.070656,7
-0.976147,1.587068,-1.028488,-1.072731,-0.181074,0.474862,1.128674,0.661863,0.163069,-0.088844,8
-0.961187,1.382009,-0.640819,-0.624927,-0.141953,0.572565,1.416598,0.562439,0.152546,-0.423289,9
-1.283402,-0.46267,-0.057912,1.531116,0.500536,2.139125,-0.484136,-0.306213,-0.292942,-0.613691,10
-0.144144,-0.07978,-0.012965,0.107364,1.216754,-0.583311,0.271395,-0.280049,0.252517,-1.504441,11
0.85587,-1.877662,-1.258842,0.543314,0.643479,2.349435,0.602616,0.340915,-1.420692,-1.155095,1
0.344931,-1.211433,-0.208204,0.416875,1.377753,0.289392,1.239081,-0.515527,0.331442,-0.900122,2
1.019279,-0.667729,-0.455413,-0.336489,1.695236,-0.069956,0.879716,-0.016662,-0.962927,-1.161718,3
1.21606,-0.192946,0.21458,-0.786926,0.168007,-0.553503,0.325516,-0.731818,-0.019335,-0.391832,4
0.541712,0.122726,-0.284052,-0.182392,-0.704696,-0.573375,-1.005864,0.621745,0.890933,-1.107081,5
0.546315,-0.243998,0.502522,-0.458976,0.48248,-0.419368,0.189131,-0.653325,0.822531,-0.994495,6
-0.154501,0.979549,-0.956854,-1.033218,-0.087785,-0.142819,1.072388,-0.328889,1.171555,-1.423313,7
-0.971544,1.592173,-0.902074,-0.954194,-0.337559,0.398687,0.972805,0.661863,0.301626,0.348252,8
-1.079716,1.337764,-0.20399,-0.322001,-0.439876,0.26952,1.228257,0.319984,0.324427,-0.428256,9
-1.442207,-0.31462,-0.008751,1.644384,0.554704,2.036454,-0.70928,-0.257373,-0.38239,-0.568988,10
-0.233904,-0.051702,-0.234891,0.328631,0.845103,-0.267018,-0.185387,-0.025384,-0.147369,-1.484573,11
0.935273,-1.896381,-1.357164,0.431363,0.593825,2.303067,0.912189,0.288587,-0.976959,-1.50113,1
0.327669,-1.207179,-0.29248,0.581509,1.415369,0.33576,1.094036,-0.503317,0.296365,-0.938202,2
0.942178,-0.741755,-0.345854,-0.191611,1.641068,-0.263706,0.907859,-0.032361,-0.866464,-1.006085,3
1.265543,-0.239743,0.296046,-0.772439,0.201109,-0.571719,0.338505,-0.742283,0.012235,-0.494483,4
0.572782,0.160164,-0.257365,-0.270635,-0.661061,-0.603182,-0.884632,0.463015,1.162786,-1.062378,5
0.401318,-0.250805,0.671074,-0.412879,0.708179,-0.306762,0.457572,-0.703909,0.508585,-1.060722,6
-0.155652,0.96083,-1.062198,-1.130682,0.280856,-0.218994,1.284542,-0.450988,0.918995,-1.242845,7
-0.961187,1.537718,-0.701217,-0.861999,-0.355615,-0.071612,1.167641,0.224049,0.87164,0.396267,8
-1.114239,1.011031,-0.383778,0.000681,-0.483511,0.622245,1.158981,0.182186,0.352489,-0.636871,9
-1.484785,-0.29505,0.017936,1.579848,0.526116,2.089445,-0.785049,0.044388,-0.491131,-0.363685,10
-0.093511,-0.284839,-0.546712,0.528826,0.651002,-0.377969,-0.014365,0.288587,-0.44553,-1.065689,11
-0.24311,-2.058897,1.051719,2.005261,1.395809,0.65702,-1.508108,-1.738268,-0.20174,1.411192,1
-0.270728,-0.744307,0.741303,1.284824,1.629031,-0.618086,-1.672636,-1.07893,-0.708614,1.353243,2
0.4485,-0.312067,0.589607,0.107364,0.410257,-1.523909,-0.953907,-0.389938,0.292857,1.214167,3
1.354152,0.23419,0.296046,-0.956828,0.059671,-0.901259,-0.371564,-0.899269,0.035035,0.60157,4
1.082571,1.244168,-0.923143,-1.502095,0.22067,0.489766,0.290879,-1.162655,-0.841909,0.631372,5
0.701668,0.59751,0.193511,-1.369071,0.193586,-0.190843,-0.287135,-0.421336,-0.750707,0.237323,6
0.577385,1.458587,-0.087408,-2.049996,-0.606893,0.627213,0.881881,0.156022,-1.245303,0.103213,7
-0.271879,1.124196,-0.267197,-1.811607,-0.355615,1.445268,2.005436,0.227537,0.210424,-1.403445,8
-0.871428,1.924862,-0.598682,-0.796146,-0.460941,0.259584,0.715188,-0.269583,-0.322758,-1.072312,9
-1.458318,1.114837,0.487071,-0.52483,-0.032113,-0.371345,-0.425685,1.015952,-0.724399,-1.426625,10
0.220648,0.315022,-0.418893,-0.166587,0.294398,0.031059,-0.70062,-0.027128,-0.449038,0.505541,11
-0.576832,-1.774707,1.098071,1.387555,1.788525,1.218398,-2.025506,-1.792341,0.247256,1.108204,1
-0.114224,-1.003822,0.419651,1.463945,1.690722,-0.568407,-1.161732,-0.93241,-0.726152,1.389668,2
0.648733,-0.476284,0.557301,0.45507,0.499032,-1.629892,-0.91061,-0.442267,0.119222,1.411192,3
1.445062,0.222277,0.617699,-0.956828,0.101802,-0.60815,-0.575059,-1.002181,-0.068444,0.361498,4
1.100983,1.308834,-0.532666,-1.762875,0.013027,0.238057,0.409945,-1.009158,-0.854186,0.194275,5
0.822498,0.441801,0.095189,-1.162291,0.356089,-0.161035,0.033262,-0.381217,-0.557779,-0.193151,6
0.492229,1.425403,0.102212,-2.053947,-0.400755,1.064392,0.48788,-0.072479,-1.197948,0.051888,7
-0.175215,1.152275,-0.20399,-1.864289,-0.534669,1.324381,1.959974,0.101949,0.287595,-1.083901,8
-0.811588,1.524955,-0.196967,-0.563025,-0.08929,-0.714133,0.927343,-0.000964,0.510339,-0.299114,9
-1.360503,0.998268,0.818556,-0.702634,-0.196121,-0.106388,-0.614027,1.045605,-0.480608,-1.554111,10
0.157356,0.567729,-0.4821,-0.013807,0.526116,-0.09314,-0.806698,-0.330633,-0.531471,0.431036,11
-0.569927,-1.814698,1.089643,1.408629,1.738871,1.243238,-1.867472,-1.825482,0.198147,1.056879,1
-0.071646,-1.11018,0.346612,1.271653,1.774983,-0.545223,-1.064314,-0.607974,-0.561287,1.573447,2
0.607305,-0.400557,0.575561,0.700045,0.399724,-1.260608,-1.202864,-0.639371,0.194639,1.285361,3
1.50145,0.21547,0.842434,-0.823804,0.241735,-0.909539,-0.135596,-0.768448,-0.184201,-0.045797,4
1.034239,1.483262,-0.976518,-1.554778,0.014531,0.239713,0.435923,-1.07893,-0.945389,0.42938,5
0.822498,0.423082,-0.021392,-0.887024,0.192081,-0.371345,0.438088,-0.48413,-0.501655,-0.305737,6
0.351835,1.285861,0.138732,-1.986777,-0.423325,1.145535,0.529012,-0.184113,-1.341767,-0.037518,7
-0.19823,1.229704,-0.406252,-1.797119,-0.564762,0.940193,1.823589,-0.161438,0.008727,-0.905089,8
-0.718376,1.111433,0.168228,-0.606488,0.181549,-1.091697,1.098366,-0.110853,1.103153,0.283681,9
-1.241974,0.805972,1.128972,-0.565659,-0.358624,-0.214027,-0.676807,1.148518,-0.064936,-1.724645,10
0.016963,0.628141,-0.456817,-0.086245,0.473452,-0.308418,-0.743917,-0.367263,-0.545502,0.252224,11
-0.329418,-2.004441,0.975871,1.621994,1.562826,1.120695,-1.757065,-1.959792,0.142022,0.796939,1
0.056089,-1.079549,0.312902,1.016142,1.78702,-0.485608,-1.341414,-0.470175,-0.373621,1.593315,2
0.508339,-0.316321,0.509545,0.844923,0.074718,-0.975779,-1.391206,-1.152189,0.306888,1.452584,3
1.432404,0.3431,0.588202,-1.023999,0.44035,-1.01221,-0.49496,-0.705653,0.061344,0.08169,4
0.966344,1.583664,-1.243391,-1.154389,-0.072739,0.618933,0.459737,-1.242892,-1.303182,1.313507,5
0.721231,0.482643,0.179465,-0.449757,-0.157,-0.409432,0.420769,-0.417847,-0.326266,-0.020962,6
0.327669,1.359886,-0.442771,-1.668046,-0.166028,0.686828,1.327839,-0.273072,-1.524172,0.321762,7
-0.210889,1.194818,-0.336022,-1.599558,-0.894283,0.431807,1.903688,0.215327,-0.270141,-0.934891,8
-0.706868,1.086758,0.294642,-0.755317,-0.063711,-0.722413,1.293202,-0.218999,1.462701,0.094935,9
-1.260386,0.760025,1.055933,-0.445805,-0.196121,-0.611462,-0.657323,1.462488,0.133253,-1.727956,10
-0.075098,0.516677,-0.354282,-0.215318,0.321482,-0.328289,-0.575059,-0.164926,-0.385898,0.134671,11
0.404771,-2.286078,0.273573,1.382287,1.495116,1.385653,-1.428008,-2.184804,0.042051,0.927737,1
-0.201683,-0.792807,0.628936,1.257166,1.269417,-0.959219,-1.464811,-0.757982,-0.178939,1.628084,2
0.423183,-0.272927,0.606462,0.939752,0.022055,-1.103289,-0.789379,-1.272545,0.213932,1.525433,3
1.361056,0.520081,0.128899,-0.831707,0.601349,-1.098321,-0.856489,-0.726585,0.292857,0.232356,4
0.912258,1.674707,-1.260247,-1.076682,-0.138944,0.726572,0.477055,-1.094628,-1.425954,1.844977,5
0.570481,0.577089,0.096594,-0.252196,-0.063711,-0.333257,0.20645,-0.651581,-0.229802,0.687665,6
0.369097,1.44157,-0.969495,-1.41912,0.216156,0.569253,1.66339,-0.639371,-1.262842,0.690976,7
-0.214341,1.310536,-0.295289,-1.557412,-0.850648,0.26124,2.085535,0.381034,-0.313989,-1.08059,8
-0.884086,1.155678,-0.451199,-0.588049,-0.468464,0.574221,1.161146,0.28161,0.196393,-1.388544,9
-1.50665,1.01954,0.808724,-0.613073,-0.268345,-0.478984,-0.546916,1.684012,-0.375375,-1.631928,10
-0.101566,0.606869,-0.098645,-0.125758,0.109325,-0.396185,-0.512279,0.175209,-0.417468,0.083345,11
0.778769,-2.389033,-0.088813,1.445506,1.404837,0.991529,-1.4778,-1.996422,-0.089491,1.152907,1
-0.338624,-0.181034,0.819961,1.33619,1.031681,-1.267231,-1.752735,-0.949853,-0.007058,1.861534,2
0.405921,-0.399706,0.454766,1.008239,0.459911,-1.285447,-0.362905,-1.317896,-0.007058,1.565169,3
1.355302,0.469029,0.135922,-0.594634,0.79545,-1.088385,-0.908445,-0.602741,-0.00355,0.68932,4
0.85587,1.552182,-1.118382,-1.125413,-0.272859,0.819307,0.414275,-0.955086,-1.341767,1.681066,5
0.3737,0.663877,-0.090218,-0.119172,0.086755,-0.69095,0.390462,-1.077185,-0.177185,1.119794,6
0.443897,1.534314,-1.271483,-1.413852,0.497527,0.398687,1.498862,-0.838219,-1.099731,0.585013,7
-0.221246,1.689172,-0.732118,-1.47312,-0.402259,0.247993,2.626746,-0.189346,-0.648981,-0.812372,8
-0.806985,1.076548,-1.055175,-0.278538,0.134904,0.703388,1.260729,0.028689,-0.375375,-1.323973,9
-1.569942,1.244168,0.706189,-0.800097,-0.361633,-0.250458,-0.354245,1.481675,-0.459561,-1.578946,10
-0.16831,0.707271,0.050242,-0.152099,0.164997,-0.63299,-0.475476,0.337427,-0.096506,-0.032551,11
-1.734501,-0.60902,2.46053,1.620677,0.92786,-1.548749,-1.486459,-0.826009,0.026266,1.811864,1
-0.981901,0.036788,1.445006,1.074093,0.870683,-1.320223,-0.78072,-1.746989,-0.366605,1.303573,2
0.122833,-0.42268,0.470216,1.154434,-0.462446,-1.280479,-0.020859,-1.572561,0.417383,1.987365,3
0.31386,-0.027027,-0.545307,0.223266,-1.044749,-0.209059,0.468396,-1.068464,0.175346,1.103237,4
0.301202,0.64686,-0.996182,-0.173172,-1.035721,1.385653,0.299538,-1.385923,-0.284172,1.187677,5
0.159658,-0.085736,-0.571994,0.240388,0.723226,0.052587,-0.176728,-1.216728,-0.826124,1.692656,6
-0.131486,1.287563,-1.68303,0.312827,0.137913,1.326037,0.009449,-0.921944,-1.801286,0.167784,7
-0.625164,2.029519,-1.881078,-0.988438,1.031681,0.421871,-0.096629,-1.037067,-0.822616,-0.064009,8
-0.961187,0.152506,-0.30793,0.490631,0.914318,-0.359753,-0.815357,-0.925433,-0.545502,0.796939,9
-1.008369,0.306513,0.319925,1.791896,1.543265,-1.527221,-1.153073,-1.528954,-0.631442,0.512164,10
-0.321362,0.634948,0.175251,0.424778,0.760842,-0.874764,-0.341256,-1.541164,-0.85594,1.803585,11
-1.709185,-0.7375,2.556042,1.694433,0.930869,-1.714347,-1.425843,-0.402148,-0.038628,1.505565,1
-0.931268,0.186541,1.127567,1.022727,1.137007,-1.083417,-1.213689,-1.61268,-0.070198,1.268804,2
0.266679,-0.621783,0.301665,1.440238,-0.629463,-0.839988,-0.178893,-1.984212,0.601541,1.88968,3
0.201085,-0.114666,-0.549521,0.208778,-1.113963,-0.119636,0.451077,-0.857406,0.115714,1.202578,4
0.319614,0.673237,-1.031297,-0.157367,-1.088384,1.519787,0.117691,-1.619657,-0.049151,1.103237,5
0.14815,-0.049149,-0.557948,0.278583,0.693133,-0.036836,-0.152915,-1.244636,-0.766492,1.528744,6
-0.225849,1.326703,-1.822085,0.393168,0.216156,1.349221,-0.228684,-1.457439,-1.575035,0.041954,7
-0.682702,2.069509,-1.528524,-1.305852,0.526116,0.451678,0.288714,-0.832986,-0.601626,-0.408388,8
-1.011821,0.264821,0.02215,0.236437,0.83758,-0.343193,-1.198535,-0.801589,-0.398175,0.740646,9
-0.968092,0.42138,0.291833,1.957847,1.702759,-1.341751,-1.653152,-1.298709,-0.848925,0.376399,10
-0.289141,0.57794,0.121876,0.436631,0.956448,-0.949283,-0.373729,-1.448717,-0.847171,1.692656,11
-1.786286,-0.582643,2.723189,1.34936,0.854131,-1.502381,-1.594701,-0.456221,0.075375,1.56848,1
-0.915157,0.218023,1.127567,0.751411,1.511667,-1.253984,-1.363063,-1.284755,-0.354328,1.535367,2
0.275885,-0.61923,0.189297,1.311165,-0.417306,-0.791964,-0.016529,-2.242365,0.436676,2.03869,3
0.173467,-0.309514,-0.310739,0.411607,-1.362232,-0.217339,0.715188,-0.824265,0.070113,1.359866,4
0.272433,0.76513,-1.080458,-0.212684,-0.948451,1.44858,0.000789,-1.316152,-0.450792,1.318474,5
-0.0026,0.014666,-0.597277,0.286485,0.852627,-0.108044,-0.477641,-1.178354,-0.655997,1.384701,6
-0.331719,1.330957,-1.722359,0.249607,0.113839,1.173687,0.208615,-1.804551,-1.473309,0.035331,7
-0.740241,2.030369,-1.42318,-1.291364,0.113839,0.72326,-0.033848,-0.578321,-0.480608,-0.724621,8
-0.976147,0.385644,0.130304,0.285168,0.812001,-0.338225,-1.051325,-0.967296,-0.552517,0.681042,9
-0.917458,0.34225,0.200534,2.094822,1.973598,-1.090041,-1.776548,-1.267312,-1.043606,0.282026,10
-0.278784,0.474985,0.193511,0.54068,0.751814,-0.81018,-0.202706,-1.558607,-1.027821,1.748948,11
-1.794341,-0.490749,2.44227,1.359897,0.923346,-1.295383,-1.705108,-0.803333,0.34372,1.583381,1
-0.9048,0.10741,1.419724,0.433997,1.624517,-1.232456,-1.378217,-1.07893,-0.755969,1.570136,2
0.274734,-0.644756,0.223007,1.40336,-0.542193,-0.836676,-0.044672,-2.13422,0.30338,1.955907,3
0.171165,-0.409917,-0.250342,0.590728,-1.4811,-0.141163,0.739002,-1.108582,0.227963,1.260526,4
0.275885,0.790656,-1.136642,-0.252196,-0.715228,1.223366,0.284384,-1.228938,-0.655997,0.934359,5
-0.192476,0.106559,-0.577613,0.431363,0.79244,-0.147787,-0.676807,-1.232426,-0.345559,1.197611,6
-0.403066,1.279905,-1.678816,0.052047,0.351575,0.733195,0.522517,-1.677218,-1.340013,-0.173283,7
-0.745994,1.984423,-1.472341,-1.121462,0.000989,0.832554,-0.319608,-0.173648,-1.073422,-0.618658,8
-0.873729,0.332039,-0.036843,0.60785,0.954943,-0.192499,-0.77639,-1.328362,-0.717383,0.796939,9
-0.899046,0.26397,0.114853,2.169895,2.136101,-1.017178,-1.82201,-1.403366,-0.973451,0.179374,10
-0.352433,0.555817,0.348016,0.567021,0.351575,-0.780373,-0.233014,-1.733035,-0.852432,1.631396,11
-1.783984,-0.470328,2.244222,1.645701,0.786422,-1.371558,-1.68346,-0.855662,0.571725,1.525433,1
-0.877182,0.103156,1.262409,0.682923,1.451481,-1.359967,-0.960402,-1.279522,-0.817355,1.722458,2
0.281639,-0.698361,0.220198,1.61936,-0.820555,-0.474016,-0.798038,-1.858623,0.615572,1.467485,3
0.011209,-0.249103,-0.373946,0.393168,-1.175654,-0.020277,0.481385,-1.371969,0.526124,0.988996,4
0.317312,0.806823,-1.198444,-0.253513,-0.652033,1.326037,0.013778,-0.887059,-1.115516,1.123105,5
-0.290291,0.123577,-0.497551,0.489314,0.88272,-0.323321,-0.655159,-1.262079,-0.520947,1.318474,6
-0.36394,1.222046,-1.90917,0.231168,0.855636,0.317544,0.312527,-1.668497,-1.394384,0.255535,7
-0.729884,2.016756,-1.563639,-0.967365,0.037101,0.373847,0.342835,-0.355053,-1.082192,-0.633559,8
-0.751748,0.213769,-0.101454,0.632875,1.21525,0.032715,-0.603202,-1.403366,-1.192687,1.133039,9
-0.987655,0.405214,0.277787,1.81692,2.107513,-0.962531,-1.873966,-1.501046,-1.187425,0.010496,10
-0.445645,0.76428,0.290428,0.390534,0.447873,-1.075138,-0.57073,-1.570817,-0.850679,1.687689,11
-1.706883,-0.620932,2.242817,1.843261,0.762347,-1.533845,-1.488624,-0.770192,0.28058,1.581726,1
-0.820794,0.036788,1.088239,1.113605,1.141521,-1.358311,-0.514444,-1.691172,-0.556025,1.838354,2
0.229854,-0.673685,0.252504,1.496872,-0.561753,-0.568407,-0.63351,-1.799318,0.277072,1.293639,3
-0.157954,-0.142745,-0.372542,0.336534,-1.008637,-0.008685,0.178307,-1.351038,0.384059,1.123105,4
0.347232,0.777893,-0.9709,-0.370732,-0.775415,1.037896,0.578803,-0.717863,-1.403153,0.808528,5
-0.418026,0.169524,-0.10005,0.433997,0.649498,-0.412744,-0.378058,-1.476626,-0.952404,1.75226,6
-0.421479,1.300326,-1.500433,0.062583,0.46292,0.213217,0.62643,-1.399877,-1.939843,1.088336,7
-0.676949,2.049089,-1.437226,-0.84356,-0.009543,-0.010341,0.710859,-0.679489,-1.120777,-0.380242,8
-0.757502,0.193348,-0.199776,0.624972,1.549284,0.017811,-0.624851,-1.492324,-1.318967,1.199266,9
-1.052098,0.561773,0.432292,1.449458,2.124064,-1.143033,-1.566558,-1.535931,-1.068161,-0.049108,10
-0.497429,0.712377,0.463193,0.196925,0.608872,-1.182776,-0.711445,-1.218472,-1.308443,1.737359,11
-0.970394,-0.824289,1.744185,1.269019,0.848113,-0.702541,-2.408683,-1.324873,-0.057921,1.743981,1
-0.698813,0.20526,1.103689,1.365165,1.594424,-0.22893,-1.254821,-1.342316,-1.201456,1.197611,2
-0.27303,0.079332,0.158396,0.669752,0.381668,-1.320223,-0.953907,-0.294003,-0.668274,1.84001,3
0.713176,0.178032,-1.324858,0.491948,-0.238251,-0.571719,-0.451663,-1.014391,0.289349,2.114851,4
0.097516,1.066337,-1.345927,-1.142535,0.425303,0.201625,0.319022,-0.989971,-0.128076,1.311852,5
0.382906,1.062083,-1.112764,-0.66839,0.026569,-0.243834,0.567979,-1.183587,-0.545502,1.49232,6
0.166562,0.862129,-0.476482,-1.15834,-0.268345,0.653708,1.096201,0.295564,-0.754215,0.247257,7
-0.504334,1.446675,-0.734927,-1.681217,0.529125,1.034584,1.830083,0.30603,0.077129,-0.62197,8
-0.88984,0.931049,1.147232,-1.020048,0.499032,0.307608,-0.676807,0.271144,-0.650735,-0.972971,9
-0.925514,0.220576,0.460384,0.692143,1.495116,0.135386,-1.89345,-0.937643,-1.33826,-0.790848,10
-0.284538,0.319276,-0.473672,-0.109953,1.191175,-0.603182,-0.455993,-0.576577,-1.366322,1.374767,11
-0.727582,-1.16889,1.619176,1.58775,0.881215,-0.541911,-1.962725,-1.619657,-0.575318,1.811864,1
-0.581435,-0.184437,0.907046,1.363848,1.926953,0.484798,-0.84783,-0.995204,-1.492602,1.336687,2
-0.190175,-0.083184,-0.13376,1.037215,0.470443,-1.116537,-0.984215,-0.607974,-0.505162,1.8516,3
0.663693,0.176331,-1.30098,0.555167,-0.465455,-0.331601,-0.663818,-0.941131,0.598034,1.662853,4
0.149301,1.004224,-1.351545,-1.178096,0.810496,0.262896,-0.204871,-0.82252,-0.1614,1.065157,5
0.347232,0.94126,-0.904884,-0.603854,-0.257812,-0.013653,0.741166,-1.228938,-0.677044,1.43106,6
0.203387,0.868936,-0.409061,-1.274242,-0.296933,0.685172,1.479379,0.255446,-0.829632,0.015463,7
-0.495128,1.452631,-0.79673,-1.612729,0.547181,0.696764,1.910183,0.506622,0.336704,-0.605413,8
-0.828849,0.718333,1.294714,-0.883073,0.429817,0.435119,-0.397542,0.375801,-0.357836,-0.903433,9
-0.972695,0.290347,0.606462,0.543314,1.501135,0.166849,-2.006022,-0.832986,-1.375091,-0.848796,10
-0.262673,0.300557,-0.34445,-0.203465,1.114437,-0.339881,-0.408366,-0.566111,-1.513648,1.432716,11
-0.526198,-1.34587,1.457648,1.712872,0.960962,-0.308418,-1.847988,-1.863856,-0.88751,1.765505,1
-0.541158,-0.313769,0.766586,1.433653,1.824637,0.686828,-0.349915,-1.101605,-1.450508,1.101582,2
-0.044028,-0.22698,-0.451199,1.413897,0.59533,-0.959219,-1.081633,-0.955086,-0.368359,1.782062,3
0.655637,0.165269,-1.140856,0.418192,-0.363138,-0.568407,-0.365069,-0.941131,0.529632,1.445961,4
0.174618,1.001671,-1.629655,-0.952877,1.161082,0.155258,-0.503619,-0.892292,-0.021089,0.798594,5
0.32882,0.863831,-0.788302,-0.780341,0.067194,-0.132883,0.695705,-1.148701,-0.829632,1.426093,6
0.179221,0.795762,-0.27422,-1.200486,-0.501567,0.47983,1.468554,0.609535,-0.54024,0.030364,7
-0.525048,1.477306,-0.763019,-1.664095,0.580283,0.64874,1.988117,0.482202,0.571725,-0.623625,8
-0.823096,0.589852,1.374776,-0.763219,0.396715,0.413591,-0.267651,0.480458,-0.352574,-0.774291,9
-1.02448,0.525186,0.503927,0.660533,1.487593,-0.156067,-2.205188,-0.808566,-1.471555,-0.578922,10
-0.221246,0.319276,-0.132356,-0.142879,0.766861,-0.437584,0.154493,-0.510294,-1.839872,1.560202,11
-0.42378,-1.407133,1.443602,1.679945,1.03469,-0.094796,-2.070967,-1.87781,-1.110254,1.785373,1
-0.437589,-0.535845,0.626127,1.48897,1.644077,0.83421,0.217274,-1.096372,-1.45577,0.89959,2
-0.03252,-0.281436,-0.455413,1.525848,0.396715,-0.553503,-1.18771,-1.359759,-0.19297,1.707557,3
0.64528,0.118472,-1.063603,0.320729,-0.205149,-0.780373,-0.059826,-0.839963,0.243748,1.54199,4
0.176919,0.998268,-1.531334,-0.836975,0.676581,0.209905,0.267065,-1.279522,-0.163154,0.907868,5
0.305805,0.765981,-0.847295,-0.779024,0.459911,-0.079892,0.55499,-1.284755,-0.82437,1.505565,6
0.125135,0.824691,-0.432939,-1.200486,-0.447399,0.761347,1.236916,0.708959,-0.655997,0.204209,7
-0.577983,1.484964,-0.535475,-1.718095,0.319977,0.981593,1.771633,0.394988,0.640127,-0.625281,8
-0.854166,0.564326,1.341066,-0.680244,0.524611,0.26124,-0.211365,0.599069,-0.585841,-0.784225,9
